place,name,blkgrps,population,households,alltransit_performance_score
"""2412150""","""California""",6.38,13304.66,4980.13,2.2
"""2412300""","""Calvert Beach""",0.30,575.66,198.35,1.1
"""2412350""","""Calverton""",8.53,17338.12,6505.32,5.7
"""2412400""","""Cambridge""",9.36,10848.31,4533.04,3.0
"""2412600""","""Camp Springs""",11.84,20715.52,7325.61,6.6
"""2412912""","""Cape St. Claire""",5.09,8732.70,3239.89,0.0
"""2413000""","""Capitol Heights""",2.66,3707.02,1265.93,9.0
"""2413225""","""Carlos""",0.02,29.04,10.87,0.8
"""2413325""","""Carney""",19.19,30220.72,12846.82,1.9
"""2414125""","""Catonsville""",30.00,41440.00,15033.00,5.4
