place,name,blkgrps,population,households,alltransit_performance_score
"""2134966""","""Harrodsburg""",3.30,2971.16,1287.21,0.0
"""2135020""","""Hartford""",1.50,1812.05,675.80,0.0
"""2135200""","""Hawesville""",0.08,95.93,38.56,0.0
"""2135362""","""Hazard""",3.63,4034.88,1813.57,0.0
"""2135380""","""Hazel""",0.01,17.66,7.19,0.0
"""2135398""","""Hazel Green""",0.02,26.18,10.88,0.0
"""2135542""","""Hebron""",1.97,6103.65,2009.45,2.1
"""2135545""","""Hebron Estates""",0.08,191.02,78.16,0.0
"""2135866""","""Henderson""",13.88,20659.20,8779.89,3.0
"""2135902""","""Hendron""",3.29,4100.34,1840.94,1.2
"""2136102""","""Heritage Creek""",0.08,148.24,60.26,0.0
"""2136298""","""Hickman""",1.82,908.16,381.10,0.0
"""2136316""","""Hickory""",0.06,60.89,24.92,0.0
"""2136374""","""Hickory Hill""",0.02,19.71,9.24,3.2
"""2136460""","""High Bridge""",0.33,298.61,114.55,0.0
"""2136604""","""Highland Heights""",2.88,4672.53,1555.12,5.7
"""2136865""","""Hills and Dales""",0.09,166.97,63.63,1.5
"""2136982""","""Hillview""",6.33,10280.67,3637.54,0.4
"""2137108""","""Hindman""",0.29,258.97,103.79,0.0
"""2137234""","""Hiseville""",0.03,19.95,8.45,0.0
"""2137396""","""Hodgenville""",1.35,1453.41,561.08,0.0
"""2137576""","""Hollow Creek""",0.33,457.91,178.04,1.6
"""2137630""","""Hollyvilla""",0.06,90.79,38.35,0.0
