place,name,blkgrps,population,households,alltransit_performance_score
"""0132440""","""Gurley""",0.37,266.95,106.42,0.0
"""0132536""","""Gu-Win""",0.10,58.74,24.28,0.0
"""0132560""","""Hackleburg""",0.51,455.95,194.25,0.0
"""0132584""","""Hackneyville""",0.28,296.13,109.41,0.0
"""0132656""","""Haleburg""",0.06,48.67,19.97,0.0
"""0132704""","""Haleyville""",2.86,2870.33,1083.17,0.0
"""0132848""","""Hamilton""",2.96,4082.94,1640.53,0.0
"""0132896""","""Hammondville""",0.17,319.90,101.73,0.0
"""0132968""","""Hanceville""",0.78,1179.90,488.90,0.0
"""0133256""","""Harpersville""",0.76,811.58,302.69,0.0
"""0133424""","""Hartford""",0.86,1002.66,402.34,0.0
